event_date,event_name,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_current_age,b_current_age,current_age_diff,r_wins,b_wins,wins_diff,r_losses,b_losses,losses_diff,r_draws,b_draws,draws_diff,r_win_loss_ratio,b_win_loss_ratio,win_loss_ratio_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_pro_SLpM,b_pro_SLpM,pro_SLpM_diff,r_pro_sig_str_acc,b_pro_sig_str_acc,pro_sig_str_acc_diff,r_pro_SApM,b_pro_SApM,pro_SApM_diff,r_pro_str_def,b_pro_str_def,pro_str_def_diff,r_pro_td_avg,b_pro_td_avg,pro_td_avg_diff,r_pro_td_acc,b_pro_td_acc,pro_td_acc_diff,r_pro_td_def,b_pro_td_def,pro_td_def_diff,r_pro_sub_avg,b_pro_sub_avg,pro_sub_avg_diff,r_name,b_name
1/15/2014,UFC Fight Night: Rockhold vs Philippou,"Duluth, Georgia, USA",Vinc Pichel,Garett Whiteley,Lightweight,Men,3,0,George Allen,Red,Decision,3,300,900,70,72,-2,72,72,0,1.03,1,0.03,Orthodox,Orthodox,155,155,0,11/23/1982,12/13/1980,31,33,-2,42,44,-2,14,7,7,5,3,2,0,0,0,2.8,2.33,0.47,44,44,0,81,72,9,0.54,0.61,-0.07,83,56,27,123,86,37,0.67,0.65,0.02,0,0,0,0.45,0.36,0.09,0.15,0.43,-0.28,0.38,0.2,0.18,0.27,0.29,-0.02,0.34,0.4,-0.06,0.38,0.29,0.09,8,0,8,12,0,12,0.67,0,0.67,1,2,-1,0,0,0,653,40,613,3.78,3.72,0.06,0.46,0.48,-0.02,3.17,4.04,-0.87,0.54,0.46,0.08,2.5,0,2.5,0.51,0,0.51,0.31,0.27,0.04,0.2,0.9,-0.7,Vinc Pichel,Garett Whiteley
1/15/2014,UFC Fight Night: Rockhold vs Philippou,"Duluth, Georgia, USA",Charlie Brenneman,Beneil Dariush,Lightweight,Men,3,0,Dan Miragliotta,Blue,Submission,1,105,105,70,70,0,70,72,-2,1,1.03,-0.03,Orthodox,Southpaw,155,155,0,2/9/1981,5/6/1989,32,24,8,44,36,8,19,23,-4,8,6,2,0,1,-1,2.38,3.83,-1.46,5,9,-4,9,21,-12,0.56,0.43,0.13,7,9,-2,11,21,-10,0.64,0.43,0.21,0,1,-1,0.4,0.88,-0.48,0.4,0.11,0.29,0.2,0,0.2,0.4,0.22,0.18,0.6,0.11,0.49,0,0.66,-0.66,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,43,-43,1.52,3.78,-2.26,0.56,0.49,0.07,1.55,2.61,-1.06,0.46,0.57,-0.11,4.23,2.12,2.11,0.42,0.38,0.04,0.72,0.82,-0.1,0,0.8,-0.8,Charlie Brenneman,Beneil Dariush
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Benson Henderson,Josh Thomson,Lightweight,Men,5,0,John McCarthy,Red,Decision,5,300,1500,69,70,-1,70,71,-1,1.01,1.01,0,Southpaw,Orthodox,170,155,15,11/16/1983,9/21/1978,30,35,-5,41,46,-5,24,22,2,7,9,-2,0,0,0,3.43,2.44,0.98,46,19,27,91,58,33,0.51,0.33,0.18,114,33,81,166,75,91,0.69,0.44,0.25,0,0,0,0.34,0.26,0.08,0.45,0.42,0.03,0.19,0.31,-0.12,0.69,0.73,-0.04,0.28,0.26,0.02,0.02,0,0.02,4,4,0,4,11,-7,1,0.36,0.64,1,0,1,0,0,0,300,472,-172,2.93,2.59,0.34,0.45,0.47,-0.02,1.79,2.12,-0.33,0.63,0.64,-0.01,2.4,1.92,0.48,0.45,0.39,0.06,0.63,0.54,0.09,0.8,1.3,-0.5,Benson Henderson,Josh Thomson
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Stipe Miocic,Gabriel Gonzaga,Heavyweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,76,74,2,80,76,4,1.05,1.03,0.03,Orthodox,Orthodox,240,242,-2,8/19/1982,5/18/1979,31,34,-3,42,46,-4,20,17,3,5,11,-6,0,0,0,4,1.55,2.45,63,29,34,187,82,105,0.34,0.35,-0.01,77,33,44,205,87,118,0.38,0.38,0,0,0,0,0.76,0.58,0.18,0.09,0,0.09,0.14,0.41,-0.27,0.73,0.93,-0.2,0,0.06,-0.06,0.26,0,0.26,1,1,0,1,6,-5,1,0.17,0.83,0,0,0,0,0,0,125,5,120,4.67,2.12,2.55,0.52,0.45,0.07,4.01,2.94,1.07,0.52,0.57,-0.05,1.74,2.8,-1.06,0.34,0.39,-0.05,0.65,0.66,-0.01,0,1.1,-1.1,Stipe Miocic,Gabriel Gonzaga
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Donald Cerrone,Adriano Martins,Lightweight,Men,3,0,John McCarthy,Red,KO/TKO,1,280,280,73,70,3,73,72,1,1,1.03,-0.03,Orthodox,Southpaw,155,155,0,3/29/1983,12/16/1982,30,31,-1,42,42,0,36,28,8,17,9,8,0,0,0,2.12,3.11,-0.99,16,13,3,37,29,8,0.43,0.45,-0.02,16,13,3,37,29,8,0.43,0.45,-0.02,1,0,1,0.12,0.84,-0.72,0.37,0,0.37,0.5,0.15,0.35,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,6,0,6,4.41,1.8,2.61,0.46,0.38,0.08,4.48,2.14,2.34,0.53,0.65,-0.12,1.16,0.83,0.33,0.33,0.8,-0.47,0.73,0.81,-0.08,1.2,0.4,0.8,Donald Cerrone,Adriano Martins
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Darren Elkins,Jeremy Stephens,Featherweight,Men,3,0,John McCarthy,Blue,Decision,3,300,900,70,69,1,71,71,0,1.01,1.03,-0.01,Orthodox,Orthodox,145,155,-10,5/16/1984,5/25/1986,29,27,2,41,39,2,29,28,1,12,20,-8,0,0,0,2.42,1.4,1.02,21,40,-19,137,117,20,0.15,0.34,-0.19,26,40,-14,142,117,25,0.18,0.34,-0.16,0,0,0,0.66,0.65,0.01,0.28,0.15,0.13,0.04,0.2,-0.16,0.95,0.95,0,0.04,0,0.04,0,0.05,-0.05,0,1,-1,9,1,8,0,1,-1,4,0,4,0,0,0,74,68,6,3.4,3.15,0.25,0.38,0.4,-0.02,3.34,3.14,0.2,0.51,0.58,-0.07,2.87,1.11,1.76,0.34,0.38,-0.04,0.56,0.62,-0.06,1.1,0.4,0.7,Darren Elkins,Jeremy Stephens
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Alex Caceres,Sergio Pettis,Bantamweight,Men,3,0,Herb Dean,Red,Submission,3,279,879,70,66,4,73,69,4,1.04,1.05,0,Southpaw,Orthodox,145,125,20,6/20/1988,8/18/1993,25,20,5,37,31,6,21,18,3,15,5,10,0,0,0,1.4,3.6,-2.2,53,49,4,164,177,-13,0.32,0.28,0.04,56,49,7,168,177,-9,0.33,0.28,0.05,1,0,1,0.58,0.73,-0.15,0.3,0.16,0.14,0.11,0.1,0.01,0.92,0.95,-0.03,0.03,0.04,-0.01,0.03,0,0.03,1,1,0,1,2,-1,1,0.5,0.5,1,0,1,0,0,0,93,13,80,4.21,3.88,0.33,0.49,0.37,0.12,3.09,2.91,0.18,0.62,0.65,-0.03,0.54,0.85,-0.31,0.68,0.4,0.28,0.64,0.67,-0.03,0.7,0.4,0.3,Alex Caceres,Sergio Pettis
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Eddie Wineland,Yves Jabouin,Bantamweight,Men,3,0,Robert Madrigal,Red,KO/TKO,2,256,556,67,67,0,69,68,1,1.03,1.01,0.01,Orthodox,Orthodox,135,135,0,6/26/1984,5/30/1979,29,34,-5,41,46,-5,24,20,4,16,11,5,1,0,1,1.5,1.82,-0.32,54,33,21,138,109,29,0.39,0.3,0.09,58,33,25,142,109,33,0.41,0.3,0.11,1,0,1,0.77,0.6,0.17,0.16,0.24,-0.08,0.05,0.15,-0.1,0.4,0.96,-0.56,0.09,0.03,0.06,0.5,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,75,0,75,3.4,3.06,0.34,0.29,0.41,-0.12,3.76,2.93,0.83,0.68,0.62,0.06,0.34,1.94,-1.6,0.33,0.6,-0.27,0.86,0.82,0.04,0.1,0.1,0,Eddie Wineland,Yves Jabouin
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Ramiro Hernandez,Hugo Viana,Bantamweight,Men,3,0,Otto Torriero,Blue,Decision,3,300,900,69,66,3,,67,,,1.02,,Orthodox,Orthodox,135,135,0,7/22/1986,9/26/1982,27,31,-4,39,42,-3,19,8,11,9,4,5,0,0,0,2.11,2,0.11,40,79,-39,144,234,-90,0.28,0.34,-0.06,40,79,-39,144,234,-90,0.28,0.34,-0.06,0,1,-1,0.85,0.7,0.15,0.1,0.24,-0.14,0.05,0.05,0,1,0.98,0.02,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,2.72,3.05,-0.33,0.28,0.38,-0.1,5.51,3.2,2.31,0.64,0.57,0.07,0,0.22,-0.22,0,0.06,-0.06,0,0.5,-0.5,0,0,0,Ramiro Hernandez,Hugo Viana
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Daron Cruickshank,Mike Rio,Lightweight,Men,3,0,Herb Dean,Red,KO/TKO,2,296,596,68,70,-2,72,70,2,1.06,1,0.06,Switch,Orthodox,155,155,0,6/11/1985,7/6/1981,28,32,-4,40,44,-4,18,10,8,10,5,5,0,0,0,1.8,2,-0.2,46,10,36,104,38,66,0.44,0.26,0.18,51,14,37,111,42,69,0.46,0.33,0.13,2,0,2,0.69,0.7,-0.01,0.15,0.1,0.05,0.15,0.2,-0.05,0.52,0.6,-0.08,0.45,0.4,0.05,0.02,0,0.02,1,0,1,1,2,-1,1,0,1,1,1,0,0,0,0,86,2,84,2.88,1.68,1.2,0.38,0.39,-0.01,2.98,2.99,-0.01,0.57,0.53,0.04,2.04,2.58,-0.54,0.41,0.27,0.14,0.6,0,0.6,0.2,1,-0.8,Daron Cruickshank,Mike Rio
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",George Sullivan,Mike Rhodes,Welterweight,Men,3,0,John McCarthy,Red,Decision,3,300,900,72,73,-1,73,74,-1,1.01,1.01,0,Orthodox,Orthodox,170,170,0,3/13/1981,12/4/1989,32,24,8,44,35,9,17,10,7,7,5,2,0,0,0,2.43,2,0.43,61,51,10,177,105,72,0.34,0.49,-0.15,81,57,24,200,112,88,0.41,0.51,-0.1,0,0,0,0.47,0.5,-0.03,0.16,0.17,-0.01,0.36,0.31,0.05,0.86,0.9,-0.04,0.13,0.09,0.04,0,0,0,2,2,0,14,4,10,0.14,0.5,-0.36,0,1,-1,0,0,0,101,152,-51,3.53,3.2,0.33,0.39,0.39,0,2.42,4.13,-1.71,0.57,0.64,-0.07,1.37,0.96,0.41,0.2,0.33,-0.13,0.38,0.75,-0.37,0.7,0.5,0.2,George Sullivan,Mike Rhodes
1/25/2014,UFC on FOX: Henderson vs Thomson,"Chicago, Illinois, USA",Walt Harris,Nikita Krylov,Heavyweight,Men,3,0,Robert Madrigal,Blue,KO/TKO,1,25,25,77,75,2,77,77,0,1,1.03,-0.03,Southpaw,Orthodox,250,205,45,6/10/1983,3/7/1992,30,21,9,42,33,9,13,30,-17,10,11,-1,0,0,0,1.3,2.73,-1.43,1,11,-10,5,16,-11,0.2,0.69,-0.49,1,11,-10,5,16,-11,0.2,0.69,-0.49,0,1,-1,0,0.45,-0.45,0,0.09,-0.09,1,0.45,0.55,1,0.72,0.28,0,0,0,0,0.27,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,3.05,4.31,-1.26,0.39,0.54,-0.15,3.33,2.58,0.75,0.54,0.44,0.1,0.29,2.17,-1.88,0.28,0.38,-0.1,0.7,0.53,0.17,0.1,1.4,-1.3,Walt Harris,Nikita Krylov
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Renan Barao,Urijah Faber,Bantamweight,Men,5,1,Herb Dean,Red,KO/TKO,1,222,222,66,66,0,70,67,3,1.06,1.02,0.05,Orthodox,Orthodox,145,135,10,1/31/1987,5/14/1979,27,34,-7,38,46,-8,34,35,-1,9,11,-2,0,0,0,3.78,3.18,0.6,17,8,9,46,31,15,0.37,0.26,0.11,37,9,28,70,32,38,0.53,0.28,0.25,1,0,1,0.76,0.37,0.39,0.05,0.37,-0.32,0.17,0.25,-0.08,0.58,0.62,-0.04,0.29,0.37,-0.08,0.11,0,0.11,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,14,0,14,3.78,2.65,1.13,0.36,0.4,-0.04,3.9,2.59,1.31,0.57,0.64,-0.07,1.49,1.54,-0.05,0.41,0.3,0.11,0.91,0.58,0.33,0.5,0.8,-0.3,Renan Barao,Urijah Faber
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Jose Aldo,Ricardo Lamas,Featherweight,Men,5,1,Keith Peterson,Red,Decision,5,300,1500,67,68,-1,70,71,-1,1.04,1.04,0,Orthodox,Orthodox,135,145,-10,9/9/1986,5/21/1982,27,31,-4,38,43,-5,32,20,12,10,8,2,0,0,0,3.2,2.5,0.7,62,41,21,119,146,-27,0.52,0.28,0.24,85,63,22,143,170,-27,0.59,0.37,0.22,0,0,0,0.46,0.41,0.05,0.2,0.19,0.01,0.32,0.39,-0.07,0.9,0.65,0.25,0.09,0.14,-0.05,0,0.19,-0.19,2,1,1,2,6,-4,1,0.17,0.83,2,0,2,0,0,0,311,246,65,3.65,3.13,0.52,0.46,0.47,-0.01,3.81,2.87,0.94,0.6,0.57,0.03,0.47,1.84,-1.37,0.51,0.33,0.18,0.92,0.46,0.46,0.1,0.9,-0.8,Jose Aldo,Ricardo Lamas
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Frank Mir,Alistair Overeem,Heavyweight,Men,3,0,Dan Miragliotta,Blue,Decision,3,300,900,75,76,-1,79,80,-1,1.05,1.05,0,Southpaw,Orthodox,264,265,-1,5/24/1979,5/17/1980,34,33,1,46,45,1,18,47,-29,11,19,-8,0,0,0,1.64,2.47,-0.84,3,62,-59,23,74,-51,0.13,0.84,-0.71,5,139,-134,26,157,-131,0.19,0.89,-0.7,0,1,-1,0,0.64,-0.64,0.33,0.3,0.03,0.66,0.04,0.62,1,0.22,0.78,0,0.09,-0.09,0,0.67,-0.67,1,0,1,3,0,3,0.33,0,0.33,1,0,1,0,0,0,29,518,-489,2.18,3.67,-1.49,0.47,0.64,-0.17,3.84,2.44,1.4,0.38,0.57,-0.19,2.02,1.42,0.6,0.4,0.55,-0.15,0.54,0.73,-0.19,2,0.8,1.2,Frank Mir,Alistair Overeem
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",John Lineker,Ali Bagautinov,Flyweight,Men,3,0,Keith Peterson,Blue,Decision,3,300,900,63,64,-1,67,65,2,1.06,1.02,0.05,Orthodox,Orthodox,135,125,10,6/12/1990,6/10/1985,23,28,-5,35,40,-5,31,15,16,9,6,3,0,0,0,3.44,2.5,0.94,27,49,-22,54,92,-38,0.5,0.53,-0.03,52,86,-34,81,133,-52,0.64,0.65,-0.01,0,0,0,0.18,0.61,-0.43,0.77,0.34,0.43,0.03,0.04,-0.01,0.4,0.38,0.02,0.37,0.24,0.13,0.22,0.36,-0.14,0,6,-6,0,12,-12,0,0.5,-0.5,2,1,1,0,0,0,21,441,-420,5.36,2.85,2.51,0.4,0.42,-0.02,4.27,3.09,1.18,0.56,0.52,0.04,0.56,2.51,-1.95,0.58,0.36,0.22,0.67,0.65,0.02,0.6,0.3,0.3,John Lineker,Ali Bagautinov
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Jamie Varner,Abel Trujillo,Lightweight,Men,3,0,Dan Miragliotta,Blue,KO/TKO,2,152,452,68,68,0,71,70,1,1.04,1.03,0.01,Orthodox,Orthodox,155,155,0,10/12/1984,9/18/1983,29,30,-1,40,41,-1,21,15,6,11,8,3,1,0,1,1.91,1.88,0.03,36,18,18,96,79,17,0.38,0.23,0.15,51,27,24,122,88,34,0.42,0.31,0.11,0,1,-1,0.94,0.94,0,0.05,0.05,0,0,0,0,0.41,0.66,-0.25,0.52,0.33,0.19,0.05,0,0.05,0,0,0,0,3,-3,0,0,0,1,0,1,0,0,0,150,9,141,2.92,2.65,0.27,0.34,0.41,-0.07,2.55,2.31,0.24,0.58,0.59,-0.01,3.49,2.18,1.31,0.53,0.45,0.08,0.66,0.4,0.26,0.8,0.4,0.4,Jamie Varner,Abel Trujillo
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",John Makdessi,Alan Patrick,Lightweight,Men,3,0,Dan Miragliotta,Blue,Decision,3,300,900,68,71,-3,68,74,-6,1,1.04,-0.04,Orthodox,Southpaw,155,155,0,5/3/1985,7/19/1983,28,30,-2,40,42,-2,18,15,3,9,4,5,0,0,0,2,3.75,-1.75,61,40,21,129,134,-5,0.47,0.3,0.17,66,42,24,134,136,-2,0.49,0.31,0.18,0,0,0,0.49,0.57,-0.08,0.29,0.25,0.04,0.21,0.17,0.04,0.83,0.8,0.03,0.16,0.2,-0.04,0,0,0,0,2,-2,0,11,-11,0,0.18,-0.18,0,0,0,0,0,0,1,100,-99,5.52,1.82,3.7,0.49,0.4,0.09,4.15,2.95,1.2,0.68,0.43,0.25,0,3.01,-3.01,0,0.33,-0.33,0.86,0.43,0.43,0,0.3,-0.3,John Makdessi,Alan Patrick
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Chris Cariaso,Danny Martinez,Flyweight,Men,3,0,Keith Peterson,Red,Decision,3,300,900,63,66,-3,64,67,-3,1.02,1.02,0,Southpaw,Orthodox,125,125,0,5/27/1981,6/14/1985,32,28,4,44,40,4,17,21,-4,8,8,0,0,0,0,2.12,2.62,-0.5,73,33,40,203,110,93,0.36,0.3,0.06,85,33,52,216,110,106,0.39,0.3,0.09,0,0,0,0.69,0.54,0.15,0.24,0.39,-0.15,0.05,0.06,-0.01,0.78,0.81,-0.03,0.13,0.18,-0.05,0.08,0,0.08,0,5,-5,0,14,-14,0,0.36,-0.36,0,0,0,0,0,0,0,451,-451,3.35,2.73,0.62,0.43,0.28,0.15,2.23,3.77,-1.54,0.61,0.63,-0.02,1.11,3,-1.89,0.39,0.45,-0.06,0.57,0.36,0.21,0.8,0,0.8,Chris Cariaso,Danny Martinez
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Nick Catone,Tom Watson,Middleweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,72,73,-1,72,73,-1,1,1,0,Southpaw,Orthodox,185,185,0,9/1/1981,7/13/1982,32,31,1,43,43,0,10,17,-7,4,9,-5,0,0,0,2.5,1.89,0.61,31,50,-19,75,149,-74,0.41,0.34,0.07,34,54,-20,78,154,-76,0.44,0.35,0.09,0,0,0,0.51,0.4,0.11,0.03,0.1,-0.07,0.45,0.5,-0.05,0.64,0.84,-0.2,0.12,0.12,0,0.22,0.04,0.18,5,0,5,11,0,11,0.45,0,0.45,0,0,0,0,0,0,251,4,247,2.11,4.01,-1.9,0.44,0.44,0,2.32,4.41,-2.09,0.63,0.5,0.13,3.71,0.15,3.56,0.44,0.07,0.37,0.83,0.43,0.4,0.5,0,0.5,Nick Catone,Tom Watson
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Al Iaquinta,Kevin Lee,Lightweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,70,69,1,70,77,-7,1,1.12,-0.12,Orthodox,Orthodox,155,170,-15,4/30/1987,9/4/1992,26,21,5,38,32,6,14,18,-4,7,8,-1,1,0,1,2,2.25,-0.25,49,39,10,122,142,-20,0.4,0.27,0.13,50,51,-1,125,155,-30,0.4,0.33,0.07,1,0,1,0.83,0.82,0.01,0.12,0.15,-0.03,0.04,0.02,0.02,0.95,0.71,0.24,0,0,0,0.04,0.28,-0.24,0,1,-1,1,8,-7,0,0.12,-0.12,1,2,-1,0,0,0,108,250,-142,4.06,3.88,0.18,0.4,0.42,-0.02,4.53,3.6,0.93,0.61,0.5,0.11,0.63,3.18,-2.55,0.18,0.43,-0.25,0.74,0.75,-0.01,0.2,0.8,-0.6,Al Iaquinta,Kevin Lee
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Clint Hester,Andy Enz,Middleweight,Men,3,0,Gasper Oliver,Red,Decision,3,300,900,74,75,-1,77,78,-1,1.04,1.04,0,Orthodox,Orthodox,205,185,20,11/21/1986,8/15/1991,27,22,5,38,33,5,11,10,1,6,4,2,0,0,0,1.83,2.5,-0.67,72,69,3,200,225,-25,0.36,0.31,0.05,74,69,5,202,225,-23,0.37,0.31,0.06,1,0,1,0.7,0.65,0.05,0.15,0.24,-0.09,0.13,0.1,0.03,0.93,1,-0.07,0.02,0,0.02,0.04,0,0.04,2,0,2,3,1,2,0.67,0,0.67,0,0,0,0,0,0,71,0,71,3.36,3.51,-0.15,0.42,0.23,0.19,3.44,5.32,-1.88,0.56,0.57,-0.01,1.02,0,1.02,0.35,0,0.35,0.6,0.58,0.02,0,0,0,Clint Hester,Andy Enz
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Anthony Rocco Martin,Rashid Magomedov,Lightweight,Men,3,0,Gasper Oliver,Blue,Decision,3,300,900,72,69,3,73,70,3,1.01,1.01,0,Orthodox,Orthodox,170,155,15,12/11/1989,11/29/1984,24,29,-5,35,40,-5,17,20,-3,6,2,4,0,0,0,2.83,10,-7.17,18,46,-28,42,73,-31,0.43,0.63,-0.2,24,72,-48,50,100,-50,0.48,0.72,-0.24,0,0,0,0.11,0.17,-0.06,0.33,0.52,-0.19,0.55,0.3,0.25,0.66,0.71,-0.05,0.33,0.26,0.07,0,0.02,-0.02,1,0,1,8,0,8,0.12,0,0.12,1,1,0,0,0,0,362,128,234,2.68,4.4,-1.72,0.37,0.49,-0.12,2.59,3.05,-0.46,0.58,0.54,0.04,0.71,0.67,0.04,0.27,0.57,-0.3,0.68,0.89,-0.21,1,0.2,0.8,Anthony Rocco Martin,Rashid Magomedov
2/1/2014,UFC 169: Barao vs Faber 2,"Newark, New Jersey, USA",Neil Magny,Gasan Umalatov,Welterweight,Men,3,0,Gasper Oliver,Red,Decision,3,300,900,75,71,4,80,71,9,1.07,1,0.07,Orthodox,Orthodox,170,170,0,8/3/1987,9/11/1982,26,31,-5,37,42,-5,29,17,12,14,4,10,0,2,-2,2.07,4.25,-2.18,71,34,37,218,76,142,0.33,0.45,-0.12,105,38,67,259,80,179,0.41,0.47,-0.06,0,0,0,0.66,0.35,0.31,0.16,0.41,-0.25,0.16,0.23,-0.07,0.78,0.85,-0.07,0.21,0.08,0.13,0,0.05,-0.05,1,2,-1,7,8,-1,0.14,0.25,-0.11,0,0,0,0,0,0,163,136,27,3.43,2.23,1.2,0.46,0.39,0.07,2.48,4.1,-1.62,0.51,0.59,-0.08,2.12,0.75,1.37,0.38,0.17,0.21,0.53,0.9,-0.37,0.2,0,0.2,Neil Magny,Gasan Umalatov
2/15/2014,UFC Fight Night: Machida vs Mousasi,"Jaragua do Sul, Santa Catarina, Brazil",Lyoto Machida,Gegard Mousasi,Middleweight,Men,5,0,Mario Yamasaki,Red,Decision,5,300,1500,73,74,-1,74,76,-2,1.01,1.03,-0.01,Southpaw,Orthodox,185,185,0,5/30/1978,8/1/1985,35,28,7,47,39,8,24,42,-18,8,6,2,0,2,-2,3,7,-4,28,36,-8,101,106,-5,0.28,0.34,-0.06,35,66,-31,108,138,-30,0.32,0.48,-0.16,0,0,0,0.57,0.52,0.05,0.21,0.11,0.1,0.21,0.36,-0.15,0.89,0.77,0.12,0,0.08,-0.08,0.1,0.13,-0.03,1,0,1,2,3,-1,0.5,0,0.5,0,0,0,0,1,-1,190,102,88,2.59,3.75,-1.16,0.53,0.5,0.03,1.57,1.21,0.36,0.61,0.68,-0.07,1.21,1.59,-0.38,0.65,0.6,0.05,0.75,0.59,0.16,0.4,1.1,-0.7,Lyoto Machida,Gegard Mousasi
2/15/2014,UFC Fight Night: Machida vs Mousasi,"Jaragua do Sul, Santa Catarina, Brazil",Jacare Souza,Francis Carmont,Middleweight,Men,3,0,Keith Peterson,Red,Decision,3,300,900,73,75,-2,72,78,-6,0.99,1.04,-0.05,Orthodox,Orthodox,185,205,-20,12/7/1979,10/11/1981,34,32,2,45,43,2,26,25,1,10,12,-2,0,0,0,2.6,2.08,0.52,16,19,-3,47,71,-24,0.34,0.27,0.07,51,44,7,89,107,-18,0.57,0.41,0.16,0,0,0,0.62,0.73,-0.11,0.25,0.1,0.15,0.12,0.15,-0.03,0.43,1,-0.57,0.18,0,0.18,0.37,0,0.37,2,0,2,4,1,3,0.5,0,0.5,3,0,3,0,1,-1,521,14,507,2.53,2.22,0.31,0.47,0.42,0.05,2.83,1.64,1.19,0.62,0.59,0.03,2.57,1.79,0.78,0.39,0.36,0.03,0.57,0.73,-0.16,1.3,0.6,0.7,Jacare Souza,Francis Carmont
2/15/2014,UFC Fight Night: Machida vs Mousasi,"Jaragua do Sul, Santa Catarina, Brazil",Erick Silva,Takenori Sato,Welterweight,Men,3,0,Mario Yamasaki,Red,KO/TKO,1,52,52,72,70,2,74,,,1.03,,,Orthodox,Southpaw,170,170,0,6/21/1984,6/8/1985,29,28,1,41,40,1,19,19,0,9,11,-2,0,7,-7,2.11,1.73,0.38,18,0,18,18,0,18,1,0,1,21,0,21,21,0,21,1,0,1,0,0,0,0.77,0,0.77,0.22,0,0.22,0,0,0,0.11,0,0.11,0.11,0,0.11,0.77,0,0.77,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,1,0,1,2.5,0.46,2.04,0.48,0.33,0.15,4.18,12.92,-8.74,0.49,0.09,0.4,0.85,0,0.85,0.35,0,0.35,0.56,0,0.56,1.4,0,1.4,Erick Silva,Takenori Sato
